cust_id,name,tier,email,phone,card_last4,ssn_hash,location,household_id,tenure_months,annual_spend_usd,preferred_channel,digital_affinity,support_dependence,patience,spend_propensity,travel_intensity,n_journeys,n_events,churned_30d,churn_probability,risk_segment
CUST_PREMIUM_001107,Olivia Garcia,Platinum,olivia.garcia@vectorlabs.co,+1 (202) 721-0414,6190,2fe0753b1b,"Washington, DC",HH_SINGLE_000106,31,95721.44,app,0.5634,0.7839,0.152,0.3561,0.295,1,1,False,0.0529,low
CUST_PREMIUM_001108,Aditi Ito,Gold,ito.aditi@vectorlabs.co,+1 (617) 736-8333,1553,4c2dc37814,"Boston, MA",HH_SINGLE_000107,17,6252.31,app,0.4324,0.397,0.4963,0.4259,0.4149,5,9,False,0.1145,low
CUST_PREMIUM_001109,Hannah Patel,Green,hannah.patel11@bluepeak.co,+1 (212) 696-6252,6285,aa3109012d,"New York, NY",HH_SINGLE_000108,59,5657.03,web,0.694,0.1379,0.4185,0.434,0.4449,9,22,False,0.5959,high
CUST_PREMIUM_001110,Ibrahim Fernandez,Gold,ibrahimfernandez@harbor.example,+1 (646) 843-4171,2769,56a0330cd0,"London, UK",HH_SINGLE_000109,46,49462.09,call_center,0.265,0.8734,0.713,0.6473,0.4548,14,22,False,0.4923,high
CUST_PREMIUM_001111,Rafael Nakamura,Gold,rafael.nakamura@harbor.example,+1 (312) 792-2090,3161,3e8f8996e6,"Chicago, IL",HH_SINGLE_000110,16,5284.99,web,0.3551,0.0205,0.9575,0.6715,0.0035,1,3,False,0.039,low
CUST_PREMIUM_001112,Meera Sato,Gold,meera.sato@summitmail.net,+1 (310) 818-0009,5291,f3ea4e7bbe,"Los Angeles, CA",HH_SINGLE_000111,39,25075.22,web,0.5686,0.536,0.4756,0.7912,0.5195,4,6,False,0.067,low
CUST_PREMIUM_001113,Kai Martin,Gold,kai.martin15@harbor.example,+1 (214) 888-7928,5963,0c2f2b5b82,"Dallas, TX",HH_SINGLE_000112,24,12647.43,call_center,0.1822,0.4809,0.0364,0.2488,0.2949,3,5,False,0.0713,low
CUST_PREMIUM_001114,Maya Kumar,Gold,m.kumar@example.com,+1 (310) 892-5847,8202,b7f78c20e8,"Los Angeles, CA",HH_SINGLE_000113,96,18617.05,app,0.3102,0.7769,0.3088,0.2709,0.9675,12,21,True,0.5058,high
CUST_PREMIUM_001115,Adrian Patel,Platinum,adrian.patel17@bluepeak.co,+1 (415) 251-3766,9875,0d7b561142,"San Francisco, CA",HH_SINGLE_000114,118,93099.57,web,0.4758,0.428,0.4046,0.4426,0.4521,6,11,False,0.2378,medium
CUST_PREMIUM_001116,Naomi Cooper,Green,naomicooper@summitmail.net,+1 (305) 310-1685,6438,350c731fce,"Miami, FL",HH_SINGLE_000115,84,10838.36,web,0.8166,0.3515,0.7761,0.7307,0.6109,6,11,False,0.1522,low
CUST_PREMIUM_001117,Sora Ito,Green,soraito@northstar.org,+1 (310) 303-9604,4509,d198d116df,"Los Angeles, CA",HH_SINGLE_000116,68,10494.37,web,0.3001,0.6261,0.4283,0.538,0.2113,3,4,True,0.1034,low
CUST_PREMIUM_001118,Nathan Lopez,Platinum,nathanlopez@summitmail.net,+1 (212) 329-7523,7951,77b4d08025,"New York, NY",HH_SINGLE_000117,119,162641.36,web,0.8145,0.5983,0.1929,0.4491,0.2762,2,2,False,0.0385,low
CUST_PREMIUM_001119,Camila Lewis,Platinum,camila.lewis@atlasmail.net,+1 (305) 421-5442,4798,f187c091cb,"Miami, FL",HH_SINGLE_000118,84,76365.59,call_center,0.4147,0.8255,0.8159,0.8657,0.9,6,10,False,0.1248,low
CUST_PREMIUM_001120,James Perez,Platinum,jamesperez@capital-demo.org,+1 (404) 491-3361,9094,a15e8bbd17,"Atlanta, GA",HH_SINGLE_000119,56,38131.95,app,0.4875,0.4524,0.5896,0.7253,0.8016,7,12,False,0.0841,low
CUST_PREMIUM_001121,Kabir Evans,Green,kabir.evans@vectorlabs.co,+1 (312) 462-1280,1170,03a1db0051,"Chicago, IL",HH_SINGLE_000120,56,13164.13,web,0.2466,0.5535,0.5375,0.509,0.3752,5,12,False,0.3837,medium
CUST_PREMIUM_001122,Aisha Jackson,Platinum,jackson.aisha@vectorlabs.co,+1 (202) 576-9199,4797,26991b6a57,"Washington, DC",HH_SINGLE_000121,113,60079.01,app,0.2984,0.5041,0.6791,0.342,0.6795,5,5,False,0.0624,low
CUST_PREMIUM_001123,Aditi Ahmed,Platinum,aditi.ahmed@northstar.org,+1 (415) 547-7118,9237,4a3f1e1d5e,"San Francisco, CA",HH_00040,7,53978.26,web,0.9829,0.3472,0.6036,0.3802,0.762,2,5,False,0.0339,low
CUST_PREMIUM_001124,Noah Shah,Centurion Black,noah.shah26@vectorlabs.co,+1 (214) 595-5037,5154,4822c208d7,"Dallas, TX",HH_SINGLE_000123,53,108467.77,web,0.3283,0.614,0.4587,0.6438,0.6149,7,11,False,0.1532,low
CUST_PREMIUM_001125,Naomi Fernandez,Platinum,naomi.fernandez27@bluepeak.co,+1 (206) 654-2956,9972,be4e47a0db,"Seattle, WA",HH_SINGLE_000124,31,32787.68,in_person,0.404,0.6685,0.5946,0.3088,0.3421,4,5,False,0.0551,low
CUST_PREMIUM_001126,Alejandro Harris,Gold,alejandro.harris@northstar.org,+1 (650) 757-0875,6219,0f6af13a6e,Singapore,HH_SINGLE_000125,50,5796.03,in_person,0.7761,0.2469,0.3263,0.6306,0.7069,10,13,False,0.0848,low
CUST_PREMIUM_001127,Andre Kumar,Green,a.kumar@orchardmail.com,+1 (312) 684-8794,3110,7fa4e22b11,"Chicago, IL",HH_SINGLE_000126,79,3567.54,app,0.2704,0.4075,0.7019,0.2994,0.6097,1,2,True,0.1041,low
CUST_PREMIUM_001128,Hiro Ahmed,Green,ahmed.hiro@harbor.example,+1 (310) 710-6713,5746,e5af12f977,"Los Angeles, CA",HH_SINGLE_000127,78,2575.92,call_center,0.625,0.4334,0.7747,0.4394,0.7071,3,5,False,0.0884,low
CUST_PREMIUM_001129,Kabir Walker,Platinum,kabirwalker@orchardmail.com,+1 (415) 769-4632,8950,a551675ae8,"San Francisco, CA",HH_SINGLE_000128,150,60779.6,call_center,0.6606,0.6255,0.3275,0.6326,0.3229,14,26,False,0.5717,high
CUST_PREMIUM_001130,Meera Roy,Platinum,meeraroy@orchardmail.com,+1 (650) 205-2551,0949,dffd791f5f,Singapore,HH_SINGLE_000129,20,54832.66,in_person,0.6499,0.5274,0.7378,0.867,0.4996,6,11,False,0.158,low
CUST_PREMIUM_001131,Amelia Fernandez,Green,ameliafernandez@harbor.example,+1 (212) 810-0470,2891,30bfa54e2b,"New York, NY",HH_SINGLE_000130,28,14697.11,app,0.5288,0.1363,0.6985,0.3234,0.2751,4,6,False,0.0801,low
CUST_PREMIUM_001132,Kabir Lopez,Green,kabirlopez@orchardmail.com,+1 (305) 202-8389,4666,d51db0abc5,"Miami, FL",HH_SINGLE_000131,83,8485.36,in_person,0.384,0.1673,0.7957,0.6453,0.3554,6,7,False,0.0373,low
CUST_PREMIUM_001133,Dev Sterling,Gold,sterling.dev@example.com,+1 (415) 217-6308,7608,2f492bc4e5,"San Francisco, CA",HH_SINGLE_000132,119,7272.11,call_center,0.6896,0.3112,0.6913,0.3772,0.5144,4,5,False,0.0309,low
CUST_PREMIUM_001134,Amelia Perez,Green,amelia.perez36@example.com,+1 (212) 221-4227,5525,e7a6dd6316,"New York, NY",HH_00044,21,6214.49,in_person,0.4994,0.2129,0.8169,0.3361,0.3369,6,13,False,0.1184,low
CUST_PREMIUM_001135,Ananya Brown,Gold,a.brown@vectorlabs.co,+1 (310) 269-2146,8101,a84fabb641,"Los Angeles, CA",HH_SINGLE_000134,23,24700.98,app,0.2566,0.1607,0.3876,0.0657,0.0228,2,3,False,0.0382,low
CUST_PREMIUM_001136,Riya Thompson,Gold,riya.thompson@example.com,+1 (415) 328-0065,3472,dadb61838c,"San Francisco, CA",HH_SINGLE_000135,32,29243.96,app,0.8509,0.215,0.6064,0.7954,0.9034,6,8,False,0.072,low
CUST_PREMIUM_001137,Gabriel Gupta,Platinum,gabrielgupta@northstar.org,+1 (310) 343-7984,0576,7a68c64b7a,"Los Angeles, CA",HH_SINGLE_000136,59,127295.01,web,0.5277,0.6048,0.5337,0.5294,0.6319,5,7,False,0.086,low
CUST_PREMIUM_001138,Andre Hernandez,Green,andrehernandez@vectorlabs.co,+1 (917) 512-5903,8877,b9f705de91,"Mumbai, India",HH_SINGLE_000137,55,905.09,web,0.6313,0.6323,0.2429,0.3753,0.6539,4,4,False,0.0615,low
CUST_PREMIUM_001139,Leo Banerjee,Platinum,banerjee.leo@northstar.org,+1 (415) 439-3822,1834,c846bac08c,"San Francisco, CA",HH_00046,109,20439.1,web,0.3259,0.0732,0.718,0.3802,0.1134,2,4,False,0.028,low
CUST_PREMIUM_001140,Meera Singh,Gold,singh.meera@orchardmail.com,+1 (212) 443-1741,0169,e21eec7908,"New York, NY",HH_SINGLE_000139,53,36875.2,app,0.3635,0.6646,0.295,0.473,0.5568,4,6,False,0.0925,low
CUST_PREMIUM_001141,Elena Roy,Gold,elena.roy@capital-demo.org,+1 (718) 634-9660,8848,caaa17e525,"Delhi, India",HH_SINGLE_000140,33,29797.86,call_center,0.9139,0.3013,0.7772,0.7762,0.6262,2,4,False,0.0503,low
CUST_PREMIUM_001142,Hiro Cooper,Gold,hiro.cooper44@atlasmail.net,+1 (312) 539-7579,8971,6184509992,"Chicago, IL",HH_00047,19,5587.61,call_center,0.4468,0.3897,0.4087,0.1992,0.6783,2,3,False,0.0454,low
CUST_PREMIUM_001143,Meera Adams,Platinum,meeraadams@atlasmail.net,+1 (310) 565-5498,6934,27595688d2,"Los Angeles, CA",HH_SINGLE_000142,99,89786.39,call_center,0.2452,0.912,0.2029,0.5741,0.3681,5,6,False,0.1223,low
CUST_PREMIUM_001144,Miguel Rodriguez,Green,miguel.rodriguez@vectorlabs.co,+1 (214) 635-3417,2745,037bb72948,"Dallas, TX",HH_00047,123,6537.19,call_center,0.6881,0.9315,0.2221,0.5732,0.5931,1,1,True,0.0639,low
CUST_PREMIUM_001145,Meera Hall,Platinum,meerahall@example.com,+1 (305) 683-1336,3918,b843f48261,"Miami, FL",HH_00048,41,18999.55,in_person,0.6002,0.3691,0.3488,0.8466,0.7612,4,7,False,0.129,low
CUST_PREMIUM_001146,Isla Williams,Platinum,i.williams@capital-demo.org,+1 (917) 808-9255,5536,0fd3498351,"Mumbai, India",HH_00048,24,73843.45,app,0.5905,0.5698,0.5059,0.4321,0.4362,1,2,False,0.0491,low
CUST_PREMIUM_001147,Sophia Campbell,Gold,sophiacampbell@harbor.example,+1 (917) 845-7174,3198,34ed64f2a6,"Mumbai, India",HH_SINGLE_000146,54,27401.21,call_center,0.2777,0.7933,0.4226,0.8706,0.3982,5,9,False,0.1874,low
CUST_PREMIUM_001148,Avery Miller,Centurion Black,avery.miller@harbor.example,+1 (646) 849-5093,2380,64650baed8,"London, UK",HH_00049,44,1035907.98,web,0.5035,0.8936,0.3358,0.1922,0.6794,2,4,False,0.1044,low
CUST_PREMIUM_001149,Benjamin Harris,Gold,benjamin.harris@harbor.example,+1 (617) 853-3012,8303,c849894858,"Boston, MA",HH_SINGLE_000148,55,14770.78,app,0.0029,0.5856,0.2945,0.8156,0.1779,6,12,False,0.3454,medium
CUST_PREMIUM_001150,Aisha Campbell,Centurion Black,aisha.campbell52@atlasmail.net,+1 (206) 879-0931,6738,23a6c7b49a,"Seattle, WA",HH_SINGLE_000149,50,70097.36,call_center,0.2645,0.9607,0.3026,0.8145,0.7322,3,7,False,0.1381,low
CUST_PREMIUM_001151,Alejandro Rodriguez,Centurion Black,a.rodriguez@harbor.example,+1 (415) 883-8850,5581,999f2806e9,"San Francisco, CA",HH_SINGLE_000150,4,758066.97,call_center,0.3048,0.4033,0.2365,0.6708,0.48,14,21,False,0.4086,medium
CUST_PREMIUM_001152,Leo Bennett,Platinum,leo.bennett54@bluepeak.co,+1 (305) 242-6769,1381,bad42ee2d9,"Miami, FL",HH_SINGLE_000151,124,42619.33,call_center,0.7173,0.3138,0.3216,0.3752,0.6683,2,3,False,0.0705,low
CUST_PREMIUM_001153,Yuki Ahmed,Gold,yukiahmed@orchardmail.com,+1 (212) 224-4688,1712,35d6ff37a3,"New York, NY",HH_SINGLE_000152,63,24887.5,web,0.8767,0.3467,0.4299,0.4737,0.6759,5,9,False,0.0924,low
CUST_PREMIUM_001154,Grace Perez,Platinum,graceperez@atlasmail.net,+1 (416) 382-2607,4751,00c69876ad,"Toronto, Canada",HH_SINGLE_000153,69,63572.3,web,0.2889,0.1104,0.5881,0.5918,0.7622,9,16,False,0.1193,low
CUST_PREMIUM_001155,Aditi Sato,Platinum,sato.aditi@orchardmail.com,+1 (469) 463-0526,9925,891fb0d30e,"Tokyo, Japan",HH_SINGLE_000154,91,82285.12,app,0.3408,0.036,0.9373,0.5906,0.7397,4,10,False,0.0497,low
CUST_PREMIUM_001156,Meera Anderson,Gold,meeraanderson@bluepeak.co,+1 (310) 346-8445,1250,566f9f62ba,"Los Angeles, CA",HH_SINGLE_000155,45,17952.63,call_center,0.4257,0.2139,0.4296,0.1773,0.0757,11,15,False,0.0913,low
CUST_PREMIUM_001157,Samuel Martinez,Gold,samuelmartinez@atlasmail.net,+1 (416) 493-6364,6022,725a864cf7,"Toronto, Canada",HH_SINGLE_000156,100,8090.55,app,0.5042,0.3015,0.4093,0.3314,0.5312,12,22,False,0.5217,high
CUST_PREMIUM_001158,Dev Kapoor,Platinum,dev.kapoor60@bluepeak.co,+1 (415) 442-4283,8870,e7653f9792,"San Francisco, CA",HH_SINGLE_000157,18,13529.45,app,0.451,0.1935,0.6254,0.902,0.5346,8,13,False,0.1206,low
CUST_PREMIUM_001159,Alejandro Baker,Green,alejandrobaker@bluepeak.co,+1 (310) 457-2202,1543,16df022351,"Los Angeles, CA",HH_SINGLE_000158,23,17688.53,app,0.4554,0.5271,0.308,0.3786,0.6159,5,7,False,0.1135,low
CUST_PREMIUM_001160,Aisha Walker,Platinum,walker.aisha@vectorlabs.co,+1 (305) 538-0121,6961,311ef2db70,"Miami, FL",HH_SINGLE_000159,80,19505.53,web,0.2239,0.5975,0.4384,0.2986,0.3088,3,4,False,0.0502,low
CUST_PREMIUM_001161,Arjun Jackson,Gold,arjun.jackson@atlasmail.net,+1 (415) 553-8040,7414,1ff1020a88,"San Francisco, CA",HH_SINGLE_000160,90,4481.78,web,0.4046,0.4992,0.3352,0.3363,0.4823,3,4,False,0.0778,low
CUST_PREMIUM_001162,Aisha Wright,Platinum,aisha.wright64@capital-demo.org,+1 (212) 557-5959,6300,a0a0616b77,"New York, NY",HH_SINGLE_000161,48,20265.18,web,0.6261,0.3574,0.7547,0.4559,0.5783,1,1,False,0.025,low
CUST_PREMIUM_001163,Dev Fernandez,Platinum,dev.fernandez65@harbor.example,+1 (212) 594-3878,3768,429f26d94f,"New York, NY",HH_SINGLE_000162,100,27631.19,web,0.5011,0.7019,0.2104,0.4892,0.0929,7,8,False,0.078,low
CUST_PREMIUM_001164,Adrian Anderson,Gold,adrian.anderson@summitmail.net,+1 (650) 763-1797,3287,74546519cd,Singapore,HH_SINGLE_000163,25,13128.85,app,0.097,0.8772,0.4636,0.6816,0.1423,4,6,False,0.1293,low
CUST_PREMIUM_001165,Ananya Murphy,Platinum,a.murphy@orchardmail.com,+1 (310) 679-9716,3232,985550a2a8,"Los Angeles, CA",HH_00054,68,34122.18,call_center,0.4435,0.1905,0.8273,0.3283,0.3186,3,3,False,0.0249,low
CUST_PREMIUM_001166,Jack Sato,Platinum,jacksato@orchardmail.com,+1 (206) 771-7635,7526,dc97831324,"Seattle, WA",HH_SINGLE_000165,37,136158.5,web,0.4196,0.2059,0.5049,0.8316,0.085,9,11,False,0.0347,low
CUST_PREMIUM_001167,Priya Miller,Gold,priya.miller69@atlasmail.net,+1 (617) 819-5554,8120,de1c0e1e13,"Boston, MA",HH_SINGLE_000166,36,12782.67,app,0.3203,0.4318,0.4142,0.5777,0.3076,7,12,False,0.1947,low
CUST_PREMIUM_001168,Amelia Baker,Green,baker.amelia@vectorlabs.co,+1 (416) 200-3473,6740,bddd1cafbb,"Toronto, Canada",HH_SINGLE_000167,45,7251.4,web,0.8908,0.1304,0.8299,0.8766,0.5219,5,9,False,0.0658,low
CUST_PREMIUM_001169,Noah Jackson,Gold,noah.jackson71@harbor.example,+1 (310) 827-1392,9273,a4cba8b46f,"Los Angeles, CA",HH_00056,11,20395.2,app,0.4996,0.4593,0.624,0.2786,0.815,9,17,False,0.1985,low
CUST_PREMIUM_001170,Noah Hernandez,Green,noah.hernandez@harbor.example,+1 (312) 875-9311,1065,cd6dadbc0f,"Chicago, IL",HH_SINGLE_000169,36,11532.92,in_person,0.1784,0.7341,0.2526,0.591,0.6119,9,24,True,0.9245,high
CUST_PREMIUM_001171,Gabriel Harris,Green,harris.gabriel@orchardmail.com,+1 (312) 212-7230,3251,33000b7419,"Chicago, IL",HH_SINGLE_000170,7,9578.7,in_person,0.4339,0.9079,0.8,0.7962,0.9052,5,7,False,0.1277,low
CUST_PREMIUM_001172,Omar Murphy,Green,murphy.omar@vectorlabs.co,+1 (305) 282-5149,8799,62007bd666,"Miami, FL",HH_SINGLE_000171,73,15292.99,app,0.3481,0.3912,0.6901,0.6673,0.6429,2,6,True,0.203,medium
CUST_PREMIUM_001173,Olivia Sterling,Platinum,o.sterling@summitmail.net,+1 (415) 297-3068,3193,4a6753e34e,"San Francisco, CA",HH_00057,41,146320.22,in_person,0.8267,0.6195,0.6415,0.8533,0.8492,2,3,False,0.0582,low
CUST_PREMIUM_001174,Amelia Williams,Green,ameliawilliams@capital-demo.org,+1 (646) 411-0987,9759,c50e4c0790,"London, UK",HH_SINGLE_000173,57,28146.59,app,0.1061,0.7541,0.6909,0.5,0.428,7,10,False,0.1195,low
CUST_PREMIUM_001175,Miguel Fernandez,Green,m.fernandez@example.com,+1 (212) 338-8906,6280,87fcdbb9a8,"New York, NY",HH_SINGLE_000174,97,10959.06,web,0.9896,0.5308,0.1942,0.5978,0.8585,14,25,False,0.5117,high
CUST_PREMIUM_001176,Lucas Perez,Gold,l.perez@vectorlabs.co,+1 (718) 529-6825,4093,7e35ddd9e8,"Delhi, India",HH_SINGLE_000175,43,31014.37,in_person,0.3674,0.4651,0.5096,0.1462,0.2244,1,1,False,0.0623,low
CUST_PREMIUM_001177,Aditi Morgan,Gold,aditi.morgan79@summitmail.net,+1 (650) 544-4744,8286,f28e7c01cd,Singapore,HH_SINGLE_000176,5,8736.97,app,0.3385,0.5948,0.3852,0.5444,0.9122,1,2,False,0.0268,low
CUST_PREMIUM_001178,Noah Young,Green,noah.young80@bluepeak.co,+1 (469) 614-2663,7539,802c981fe5,"Tokyo, Japan",HH_SINGLE_000177,37,21657.61,web,0.8794,0.301,0.5593,0.6968,0.8474,8,11,False,0.1121,low
CUST_PREMIUM_001179,Andre Morgan,Platinum,morgan.andre@northstar.org,+1 (206) 552-0582,3624,cb57b04506,"Seattle, WA",HH_SINGLE_000178,87,60189.28,call_center,0.3001,0.3281,0.3691,0.1644,0.5124,1,3,False,0.1478,low
CUST_PREMIUM_001180,Dev Sato,Gold,d.sato@orchardmail.com,+1 (312) 545-8501,6224,0c6b84c877,"Chicago, IL",HH_SINGLE_000179,11,20125.58,web,0.799,0.1982,0.6941,0.377,0.7102,1,1,False,0.0288,low
CUST_PREMIUM_001181,Aisha Lopez,Green,lopez.aisha@atlasmail.net,+1 (415) 593-6420,8622,7f3daf8d73,"San Francisco, CA",HH_SINGLE_000180,122,4317.86,web,0.3465,0.1775,0.4503,0.1174,0.1254,2,4,False,0.0879,low
CUST_PREMIUM_001182,Isla Davis,Green,isla.davis84@capital-demo.org,+1 (305) 652-4339,5283,bd4ae5df2a,"Miami, FL",HH_SINGLE_000181,67,9121.26,app,0.6317,0.4736,0.5837,0.8207,0.8234,7,13,True,0.173,low
CUST_PREMIUM_001183,Ethan Wilson,Platinum,ethan.wilson@capital-demo.org,+1 (416) 755-2258,3588,3b165d5bb6,"Toronto, Canada",HH_SINGLE_000182,121,37974.19,app,0.7318,0.3359,0.835,0.6316,0.6938,1,1,False,0.043,low
CUST_PREMIUM_001184,Naomi Harris,Platinum,harris.naomi@vectorlabs.co,+1 (214) 715-0177,7536,adc53841b1,"Dallas, TX",HH_SINGLE_000183,34,37164.5,app,0.3835,0.3945,0.613,0.5062,0.5911,5,11,False,0.156,low
CUST_PREMIUM_001185,Amara Garcia,Platinum,amara.garcia@vectorlabs.co,+1 (312) 730-8096,1316,451ad70277,"Chicago, IL",HH_SINGLE_000184,75,9617.26,app,0.6326,0.6637,0.8975,0.7395,0.9552,9,13,False,0.1072,low
CUST_PREMIUM_001186,Olivia Walker,Gold,oliviawalker@atlasmail.net,+1 (310) 756-6015,6311,f864a18841,"Los Angeles, CA",HH_SINGLE_000185,11,10444.16,call_center,0.6494,0.7627,0.5707,0.7163,0.3932,12,24,True,0.5538,high
CUST_PREMIUM_001187,Sora Smith,Gold,sorasmith@orchardmail.com,+1 (617) 859-3934,6606,0643e58771,"Boston, MA",HH_SINGLE_000186,7,6003.95,app,0.5219,0.5304,0.5168,0.4436,0.3645,3,6,False,0.1313,low
CUST_PREMIUM_001188,Akira Ahmed,Gold,akira.ahmed90@orchardmail.com,+1 (718) 273-1853,9384,5ba380c26b,"Delhi, India",HH_00062,67,9090.67,app,0.5467,0.4869,0.6752,0.4118,0.2287,4,9,False,0.1131,low
CUST_PREMIUM_001189,Maya Moore,Platinum,maya.moore@summitmail.net,+1 (310) 867-9772,7900,b4e6af318f,"Los Angeles, CA",HH_00062,33,47990.6,web,0.6784,0.4103,0.5937,0.581,0.4851,4,8,False,0.0995,low
CUST_PREMIUM_001190,David Rossi,Gold,david.rossi92@capital-demo.org,+1 (617) 270-7691,9155,4cc3d3b662,"Boston, MA",HH_SINGLE_000189,132,8727.48,call_center,0.8324,0.4634,0.2275,0.6511,0.1327,10,19,False,0.3938,medium
CUST_PREMIUM_001191,Yuki Brown,Green,yuki.brown@harbor.example,+1 (617) 307-5610,0559,f818732f35,"Boston, MA",HH_SINGLE_000190,115,3121.29,call_center,0.4344,0.2996,0.6314,0.4472,0.5187,2,2,False,0.0158,low
CUST_PREMIUM_001192,Layla Wilson,Platinum,layla.wilson@harbor.example,+1 (212) 267-3529,9639,edbac9fe83,"New York, NY",HH_SINGLE_000191,29,83895.8,call_center,0.3668,0.5646,0.6381,0.2616,0.3556,1,1,False,0.0192,low
CUST_PREMIUM_001193,Arjun Martinez,Gold,martinez.arjun@summitmail.net,+1 (212) 304-1448,9531,a875ddd704,"New York, NY",HH_SINGLE_000192,33,5832.99,web,0.2911,0.3684,0.5735,0.5223,0.7225,1,1,False,0.024,low
CUST_PREMIUM_001194,Jonah Thompson,Green,jonah.thompson@vectorlabs.co,+1 (312) 363-9367,3497,32488f879d,"Chicago, IL",HH_SINGLE_000193,74,6039.86,call_center,0.6867,0.2364,0.5929,0.1432,0.0453,4,9,True,0.1842,low
CUST_PREMIUM_001195,Liam Robinson,Platinum,l.robinson@summitmail.net,+1 (212) 378-7286,1976,79082e63c2,"New York, NY",HH_00064,11,206508.54,web,0.5026,0.6439,0.1878,0.3887,0.7784,6,10,False,0.1885,low
CUST_PREMIUM_001196,Dev Johnson,Green,dev.johnson@atlasmail.net,+1 (617) 492-5205,2100,93fbfb41b0,"Boston, MA",HH_SINGLE_000195,80,26656.02,call_center,0.5873,0.6274,0.6116,0.4307,0.4441,5,6,False,0.066,low
CUST_PREMIUM_001197,Grace Rodriguez,Platinum,grace.rodriguez@harbor.example,+1 (415) 485-3124,1461,49778ce4ac,"San Francisco, CA",HH_SINGLE_000196,94,34122.68,web,0.6301,0.3803,0.7259,0.4238,0.1927,2,2,False,0.0179,low
CUST_PREMIUM_001198,Sora Shah,Green,shah.sora@northstar.org,+1 (310) 500-1043,9008,d26f5e5459,"Los Angeles, CA",HH_SINGLE_000197,111,4861.51,app,0.2855,0.3107,0.9547,0.7918,0.7679,1,1,False,0.0185,low
CUST_PREMIUM_001199,Benjamin Walker,Gold,benjaminwalker@vectorlabs.co,+1 (917) 669-8962,9067,13583f2ace,"Mumbai, India",HH_SINGLE_000198,115,25476.78,in_person,0.5485,0.374,0.6936,0.5194,0.6486,2,2,False,0.0388,low
CUST_PREMIUM_001200,Miguel Diaz,Green,miguel.diaz@vectorlabs.co,+1 (404) 651-6881,7003,36ca6c6752,"Atlanta, GA",HH_SINGLE_000199,68,12508.69,web,0.6662,0.6089,0.1694,0.5359,0.3539,5,8,False,0.1329,low
CUST_PREMIUM_001201,Aisha Bennett,Green,bennett.aisha@orchardmail.com,+1 (206) 666-4800,3037,0154a3e532,"Seattle, WA",HH_SINGLE_000200,122,7332.89,call_center,0.4951,0.9085,0.4798,0.2827,0.6384,2,3,False,0.098,low
CUST_PREMIUM_001202,Harper Kumar,Gold,harper.kumar7@bluepeak.co,+1 (646) 747-2719,8188,3f5b5c75de,"London, UK",HH_SINGLE_000201,27,29397.27,in_person,0.7077,0.6425,0.3716,0.0727,0.4424,1,1,False,0.0259,low
CUST_PREMIUM_001203,Naomi Khan,Green,naomi.khan8@bluepeak.co,+1 (310) 685-0638,8728,2777e7e541,"Los Angeles, CA",HH_SINGLE_000202,42,3305.48,web,0.8405,0.3608,0.7886,0.3354,0.2755,4,9,False,0.1063,low
CUST_PREMIUM_001204,Adrian Khan,Centurion Black,adriankhan@vectorlabs.co,+1 (646) 821-8557,5552,f823d69f31,"London, UK",HH_SINGLE_000203,22,129654.63,app,0.6086,0.2148,0.6237,0.3061,0.1884,5,9,True,0.0784,low
CUST_PREMIUM_001205,Zoe Morris,Platinum,zoe.morris@bluepeak.co,+1 (312) 770-6476,8270,53da5a5c5f,"Chicago, IL",HH_SINGLE_000204,60,18572.57,app,0.7938,0.0967,0.806,0.3827,0.9486,10,12,False,0.0424,low
CUST_PREMIUM_001206,Zara Evans,Green,zara.evans11@summitmail.net,+1 (646) 895-4395,1051,87b8ec1b7a,"London, UK",HH_SINGLE_000205,60,17437.77,call_center,0.2337,0.7157,0.6063,0.4983,0.4279,14,30,True,0.814,high
CUST_PREMIUM_001207,Aditi Ramirez,Gold,aditi.ramirez12@harbor.example,+1 (617) 899-2314,7134,585508febb,"Boston, MA",HH_SINGLE_000206,48,11126.17,app,0.2564,0.8003,0.4219,0.2844,0.5259,5,11,True,0.3256,medium
CUST_PREMIUM_001208,Zara Robinson,Platinum,zararobinson@example.com,+1 (404) 247-0233,4037,7e49521945,"Atlanta, GA",HH_SINGLE_000207,47,62093.09,call_center,0.4545,0.7962,0.8558,0.8922,0.8191,8,12,False,0.1406,low
CUST_PREMIUM_001209,Diego Singh,Gold,diego.singh14@bluepeak.co,+1 (416) 317-8152,8291,7a758ab740,"Toronto, Canada",HH_SINGLE_000208,90,10181.82,app,0.3796,0.5681,0.2776,0.776,0.6599,1,2,False,0.0547,low
CUST_PREMIUM_001210,Kai Gupta,Gold,kai.gupta15@summitmail.net,+1 (312) 255-6071,1762,d91d1c8576,"Chicago, IL",HH_SINGLE_000209,17,23996.43,call_center,0.6231,0.5259,0.4767,0.2869,0.3035,1,2,False,0.0768,low
CUST_PREMIUM_001211,Jonah Nakamura,Gold,jonah.nakamura@summitmail.net,+1 (305) 325-3990,4429,5819d68e89,"Miami, FL",HH_SINGLE_000210,146,17517.97,web,0.6465,0.6849,0.5886,0.4441,0.5355,5,5,False,0.0577,low
CUST_PREMIUM_001212,Rafael Shah,Platinum,shah.rafael@atlasmail.net,+1 (312) 329-1909,4429,7809cf0092,"Chicago, IL",HH_SINGLE_000211,16,12716.17,web,0.57,0.6864,0.5867,0.4071,0.5265,1,1,False,0.0153,low
