id,type,val,owner_cust_id
CUST_PREMIUM_001051,cust_id,CUST_PREMIUM_001051,CUST_PREMIUM_001051
a.wilson@example.com,email,a.wilson@example.com,CUST_PREMIUM_001051
+1 (305) 705-6950,phone,+1 (305) 705-6950,CUST_PREMIUM_001051
0627,card_last4,Card *0627,CUST_PREMIUM_001051
ck_e937eca893,cookie,ck_e937eca893,CUST_PREMIUM_001051
ck_05f1f5a0f4,cookie,ck_05f1f5a0f4,CUST_PREMIUM_001051
ck_0739e52f96,cookie,ck_0739e52f96,CUST_PREMIUM_001051
ck_a44ee95b8a,cookie,ck_a44ee95b8a,CUST_PREMIUM_001051
dev_7e67825b4a,device_id,dev_7e67825b4a,CUST_PREMIUM_001051
dev_7112dc3256,device_id,dev_7112dc3256,CUST_PREMIUM_001051
CUST_PREMIUM_001052,cust_id,CUST_PREMIUM_001052,CUST_PREMIUM_001052
sara.campbell51@orchardmail.com,email,sara.campbell51@orchardmail.com,CUST_PREMIUM_001052
+1 (214) 731-4869,phone,+1 (214) 731-4869,CUST_PREMIUM_001052
7266,card_last4,Card *7266,CUST_PREMIUM_001052
ck_2894973a2d,cookie,ck_2894973a2d,CUST_PREMIUM_001052
dev_6bb68a2707,device_id,dev_6bb68a2707,CUST_PREMIUM_001052
CUST_PREMIUM_001053,cust_id,CUST_PREMIUM_001053,CUST_PREMIUM_001053
priyavance@harbor.example,email,priyavance@harbor.example,CUST_PREMIUM_001053
+1 (718) 878-2788,phone,+1 (718) 878-2788,CUST_PREMIUM_001053
0817,card_last4,Card *0817,CUST_PREMIUM_001053
ck_6d2adfc871,cookie,ck_6d2adfc871,CUST_PREMIUM_001053
dev_de7d9b2b86,device_id,dev_de7d9b2b86,CUST_PREMIUM_001053
CUST_PREMIUM_001054,cust_id,CUST_PREMIUM_001054,CUST_PREMIUM_001054
carter.alejandro@vectorlabs.co,email,carter.alejandro@vectorlabs.co,CUST_PREMIUM_001054
+1 (206) 827-0707,phone,+1 (206) 827-0707,CUST_PREMIUM_001054
1724,card_last4,Card *1724,CUST_PREMIUM_001054
ck_3cc03c1bd8,cookie,ck_3cc03c1bd8,CUST_PREMIUM_001054
ck_73ba6cea31,cookie,ck_73ba6cea31,CUST_PREMIUM_001054
ck_3d53dd8f6c,cookie,ck_3d53dd8f6c,CUST_PREMIUM_001054
dev_64278b3ecc,device_id,dev_64278b3ecc,CUST_PREMIUM_001054
dev_427bde635d,device_id,dev_427bde635d,CUST_PREMIUM_001054
CUST_PREMIUM_001055,cust_id,CUST_PREMIUM_001055,CUST_PREMIUM_001055
miguelshah@capital-demo.org,email,miguelshah@capital-demo.org,CUST_PREMIUM_001055
+1 (310) 809-8626,phone,+1 (310) 809-8626,CUST_PREMIUM_001055
5874,card_last4,Card *5874,CUST_PREMIUM_001055
ck_6ac43e0670,cookie,ck_6ac43e0670,CUST_PREMIUM_001055
ck_9bb37908c6,cookie,ck_9bb37908c6,CUST_PREMIUM_001055
ck_f580c3db6b,cookie,ck_f580c3db6b,CUST_PREMIUM_001055
dev_327a1f736b,device_id,dev_327a1f736b,CUST_PREMIUM_001055
CUST_PREMIUM_001056,cust_id,CUST_PREMIUM_001056,CUST_PREMIUM_001056
sara.sato@summitmail.net,email,sara.sato@summitmail.net,CUST_PREMIUM_001056
+1 (404) 223-6545,phone,+1 (404) 223-6545,CUST_PREMIUM_001056
4977,card_last4,Card *4977,CUST_PREMIUM_001056
ck_ed52d31e2e,cookie,ck_ed52d31e2e,CUST_PREMIUM_001056
dev_d9a1970ce1,device_id,dev_d9a1970ce1,CUST_PREMIUM_001056
CUST_PREMIUM_001057,cust_id,CUST_PREMIUM_001057,CUST_PREMIUM_001057
leogupta@example.com,email,leogupta@example.com,CUST_PREMIUM_001057
+1 (650) 304-4464,phone,+1 (650) 304-4464,CUST_PREMIUM_001057
0003,card_last4,Card *0003,CUST_PREMIUM_001057
ck_f39c785402,cookie,ck_f39c785402,CUST_PREMIUM_001057
ck_c1b00f6cb2,cookie,ck_c1b00f6cb2,CUST_PREMIUM_001057
ck_715a8c15dc,cookie,ck_715a8c15dc,CUST_PREMIUM_001057
dev_99174e72e5,device_id,dev_99174e72e5,CUST_PREMIUM_001057
CUST_PREMIUM_001058,cust_id,CUST_PREMIUM_001058,CUST_PREMIUM_001058
aditi.evans@example.com,email,aditi.evans@example.com,CUST_PREMIUM_001058
+1 (310) 220-2383,phone,+1 (310) 220-2383,CUST_PREMIUM_001058
5022,card_last4,Card *5022,CUST_PREMIUM_001058
ck_7b983e2ff0,cookie,ck_7b983e2ff0,CUST_PREMIUM_001058
dev_1f01755886,device_id,dev_1f01755886,CUST_PREMIUM_001058
dev_8c7893906e,device_id,dev_8c7893906e,CUST_PREMIUM_001058
CUST_PREMIUM_001059,cust_id,CUST_PREMIUM_001059,CUST_PREMIUM_001059
g.rodriguez@atlasmail.net,email,g.rodriguez@atlasmail.net,CUST_PREMIUM_001059
+1 (650) 378-0302,phone,+1 (650) 378-0302,CUST_PREMIUM_001059
4992,card_last4,Card *4992,CUST_PREMIUM_001059
ck_7ffb3f6ca7,cookie,ck_7ffb3f6ca7,CUST_PREMIUM_001059
dev_490c9c7b49,device_id,dev_490c9c7b49,CUST_PREMIUM_001059
CUST_PREMIUM_001060,cust_id,CUST_PREMIUM_001060,CUST_PREMIUM_001060
chloe.roy@capital-demo.org,email,chloe.roy@capital-demo.org,CUST_PREMIUM_001060
+1 (646) 393-8221,phone,+1 (646) 393-8221,CUST_PREMIUM_001060
0461,card_last4,Card *0461,CUST_PREMIUM_001060
ck_ce0b53aa35,cookie,ck_ce0b53aa35,CUST_PREMIUM_001060
dev_f776fdd6c5,device_id,dev_f776fdd6c5,CUST_PREMIUM_001060
CUST_PREMIUM_001061,cust_id,CUST_PREMIUM_001061,CUST_PREMIUM_001061
amara.wilson60@northstar.org,email,amara.wilson60@northstar.org,CUST_PREMIUM_001061
+1 (206) 386-6140,phone,+1 (206) 386-6140,CUST_PREMIUM_001061
1649,card_last4,Card *1649,CUST_PREMIUM_001061
ck_3f3ca74eef,cookie,ck_3f3ca74eef,CUST_PREMIUM_001061
ck_debeb430bb,cookie,ck_debeb430bb,CUST_PREMIUM_001061
dev_c18f97297a,device_id,dev_c18f97297a,CUST_PREMIUM_001061
CUST_PREMIUM_001062,cust_id,CUST_PREMIUM_001062,CUST_PREMIUM_001062
amara.robinson61@vectorlabs.co,email,amara.robinson61@vectorlabs.co,CUST_PREMIUM_001062
+1 (312) 379-4059,phone,+1 (312) 379-4059,CUST_PREMIUM_001062
2290,card_last4,Card *2290,CUST_PREMIUM_001062
ck_27cde89bd6,cookie,ck_27cde89bd6,CUST_PREMIUM_001062
dev_c18e6eea2f,device_id,dev_c18e6eea2f,CUST_PREMIUM_001062
dev_62e3eb4233,device_id,dev_62e3eb4233,CUST_PREMIUM_001062
CUST_PREMIUM_001063,cust_id,CUST_PREMIUM_001063,CUST_PREMIUM_001063
ibrahim.nguyen@summitmail.net,email,ibrahim.nguyen@summitmail.net,CUST_PREMIUM_001063
+1 (212) 394-1978,phone,+1 (212) 394-1978,CUST_PREMIUM_001063
2097,card_last4,Card *2097,CUST_PREMIUM_001063
ck_e684fcad08,cookie,ck_e684fcad08,CUST_PREMIUM_001063
ck_51bae5d14a,cookie,ck_51bae5d14a,CUST_PREMIUM_001063
dev_bd2cd8fb8a,device_id,dev_bd2cd8fb8a,CUST_PREMIUM_001063
CUST_PREMIUM_001064,cust_id,CUST_PREMIUM_001064,CUST_PREMIUM_001064
ito.nora@northstar.org,email,ito.nora@northstar.org,CUST_PREMIUM_001064
+1 (646) 541-9897,phone,+1 (646) 541-9897,CUST_PREMIUM_001064
2788,card_last4,Card *2788,CUST_PREMIUM_001064
ck_c2257e8d45,cookie,ck_c2257e8d45,CUST_PREMIUM_001064
dev_3593b42c5c,device_id,dev_3593b42c5c,CUST_PREMIUM_001064
dev_shared_29456b365,device_id,dev_shared_29456b365,CUST_PREMIUM_001064
CUST_PREMIUM_001065,cust_id,CUST_PREMIUM_001065,CUST_PREMIUM_001065
elias.miller@orchardmail.com,email,elias.miller@orchardmail.com,CUST_PREMIUM_001065
+1 (415) 501-7816,phone,+1 (415) 501-7816,CUST_PREMIUM_001065
5665,card_last4,Card *5665,CUST_PREMIUM_001065
ck_7c8f3a870a,cookie,ck_7c8f3a870a,CUST_PREMIUM_001065
dev_dd241fbdb2,device_id,dev_dd241fbdb2,CUST_PREMIUM_001065
CUST_PREMIUM_001066,cust_id,CUST_PREMIUM_001066,CUST_PREMIUM_001066
samuel.kumar65@orchardmail.com,email,samuel.kumar65@orchardmail.com,CUST_PREMIUM_001066
+1 (310) 516-5735,phone,+1 (310) 516-5735,CUST_PREMIUM_001066
7385,card_last4,Card *7385,CUST_PREMIUM_001066
ck_8d2028afff,cookie,ck_8d2028afff,CUST_PREMIUM_001066
ck_567d793fc3,cookie,ck_567d793fc3,CUST_PREMIUM_001066
dev_275f5633eb,device_id,dev_275f5633eb,CUST_PREMIUM_001066
CUST_PREMIUM_001067,cust_id,CUST_PREMIUM_001067,CUST_PREMIUM_001067
rei.baker@bluepeak.co,email,rei.baker@bluepeak.co,CUST_PREMIUM_001067
+1 (617) 619-3654,phone,+1 (617) 619-3654,CUST_PREMIUM_001067
3990,card_last4,Card *3990,CUST_PREMIUM_001067
ck_884a0c1f01,cookie,ck_884a0c1f01,CUST_PREMIUM_001067
ck_ea66d50754,cookie,ck_ea66d50754,CUST_PREMIUM_001067
dev_a4589612dc,device_id,dev_a4589612dc,CUST_PREMIUM_001067
CUST_PREMIUM_001068,cust_id,CUST_PREMIUM_001068,CUST_PREMIUM_001068
mia.reed@harbor.example,email,mia.reed@harbor.example,CUST_PREMIUM_001068
+1 (312) 601-1573,phone,+1 (312) 601-1573,CUST_PREMIUM_001068
9440,card_last4,Card *9440,CUST_PREMIUM_001068
ck_30ae162527,cookie,ck_30ae162527,CUST_PREMIUM_001068
dev_71d44d5db8,device_id,dev_71d44d5db8,CUST_PREMIUM_001068
CUST_PREMIUM_001069,cust_id,CUST_PREMIUM_001069,CUST_PREMIUM_001069
sarashah@vectorlabs.co,email,sarashah@vectorlabs.co,CUST_PREMIUM_001069
+1 (650) 748-9492,phone,+1 (650) 748-9492,CUST_PREMIUM_001069
1641,card_last4,Card *1641,CUST_PREMIUM_001069
ck_5a46ea43e1,cookie,ck_5a46ea43e1,CUST_PREMIUM_001069
dev_fb1c928eac,device_id,dev_fb1c928eac,CUST_PREMIUM_001069
dev_shared_6a7b1d417,device_id,dev_shared_6a7b1d417,CUST_PREMIUM_001069
CUST_PREMIUM_001070,cust_id,CUST_PREMIUM_001070,CUST_PREMIUM_001070
s.sato@vectorlabs.co,email,s.sato@vectorlabs.co,CUST_PREMIUM_001070
+1 (404) 741-7411,phone,+1 (404) 741-7411,CUST_PREMIUM_001070
5144,card_last4,Card *5144,CUST_PREMIUM_001070
ck_3c80130db8,cookie,ck_3c80130db8,CUST_PREMIUM_001070
ck_f14bc7ac1f,cookie,ck_f14bc7ac1f,CUST_PREMIUM_001070
dev_510baf2b95,device_id,dev_510baf2b95,CUST_PREMIUM_001070
CUST_PREMIUM_001071,cust_id,CUST_PREMIUM_001071,CUST_PREMIUM_001071
i.adams@atlasmail.net,email,i.adams@atlasmail.net,CUST_PREMIUM_001071
+1 (416) 811-5330,phone,+1 (416) 811-5330,CUST_PREMIUM_001071
2275,card_last4,Card *2275,CUST_PREMIUM_001071
ck_a6beed4f35,cookie,ck_a6beed4f35,CUST_PREMIUM_001071
ck_eda4f19d97,cookie,ck_eda4f19d97,CUST_PREMIUM_001071
dev_dbd4fa0610,device_id,dev_dbd4fa0610,CUST_PREMIUM_001071
CUST_PREMIUM_001072,cust_id,CUST_PREMIUM_001072,CUST_PREMIUM_001072
elenakapoor@atlasmail.net,email,elenakapoor@atlasmail.net,CUST_PREMIUM_001072
+1 (469) 892-3249,phone,+1 (469) 892-3249,CUST_PREMIUM_001072
5569,card_last4,Card *5569,CUST_PREMIUM_001072
ck_0d6884da3a,cookie,ck_0d6884da3a,CUST_PREMIUM_001072
ck_1f1905539b,cookie,ck_1f1905539b,CUST_PREMIUM_001072
dev_bd862d118a,device_id,dev_bd862d118a,CUST_PREMIUM_001072
CUST_PREMIUM_001073,cust_id,CUST_PREMIUM_001073,CUST_PREMIUM_001073
avery.williams@vectorlabs.co,email,avery.williams@vectorlabs.co,CUST_PREMIUM_001073
+1 (214) 808-1168,phone,+1 (214) 808-1168,CUST_PREMIUM_001073
6150,card_last4,Card *6150,CUST_PREMIUM_001073
ck_bcbbebbea2,cookie,ck_bcbbebbea2,CUST_PREMIUM_001073
dev_20c6f88a60,device_id,dev_20c6f88a60,CUST_PREMIUM_001073
dev_shared_f65ee373f,device_id,dev_shared_f65ee373f,CUST_PREMIUM_001073
dev_shared_21133448e,device_id,dev_shared_21133448e,CUST_PREMIUM_001073
CUST_PREMIUM_001074,cust_id,CUST_PREMIUM_001074,CUST_PREMIUM_001074
hazel.murphy@capital-demo.org,email,hazel.murphy@capital-demo.org,CUST_PREMIUM_001074
+1 (206) 867-9087,phone,+1 (206) 867-9087,CUST_PREMIUM_001074
5315,card_last4,Card *5315,CUST_PREMIUM_001074
ck_89b75f8d97,cookie,ck_89b75f8d97,CUST_PREMIUM_001074
dev_cbc4a48704,device_id,dev_cbc4a48704,CUST_PREMIUM_001074
CUST_PREMIUM_001075,cust_id,CUST_PREMIUM_001075,CUST_PREMIUM_001075
zara.ahmed@vectorlabs.co,email,zara.ahmed@vectorlabs.co,CUST_PREMIUM_001075
+1 (917) 281-7006,phone,+1 (917) 281-7006,CUST_PREMIUM_001075
9107,card_last4,Card *9107,CUST_PREMIUM_001075
ck_2c106595d3,cookie,ck_2c106595d3,CUST_PREMIUM_001075
ck_258c70628c,cookie,ck_258c70628c,CUST_PREMIUM_001075
dev_139d9db29a,device_id,dev_139d9db29a,CUST_PREMIUM_001075
dev_shared_2c36261da,device_id,dev_shared_2c36261da,CUST_PREMIUM_001075
CUST_PREMIUM_001076,cust_id,CUST_PREMIUM_001076,CUST_PREMIUM_001076
baker.zoe@example.com,email,baker.zoe@example.com,CUST_PREMIUM_001076
+1 (404) 263-4925,phone,+1 (404) 263-4925,CUST_PREMIUM_001076
1237,card_last4,Card *1237,CUST_PREMIUM_001076
ck_c857a93931,cookie,ck_c857a93931,CUST_PREMIUM_001076
dev_7acfbeebf2,device_id,dev_7acfbeebf2,CUST_PREMIUM_001076
CUST_PREMIUM_001077,cust_id,CUST_PREMIUM_001077,CUST_PREMIUM_001077
miguel.robinson@harbor.example,email,miguel.robinson@harbor.example,CUST_PREMIUM_001077
+1 (312) 234-2844,phone,+1 (312) 234-2844,CUST_PREMIUM_001077
6299,card_last4,Card *6299,CUST_PREMIUM_001077
ck_b10630ce1d,cookie,ck_b10630ce1d,CUST_PREMIUM_001077
dev_e49be11b7a,device_id,dev_e49be11b7a,CUST_PREMIUM_001077
CUST_PREMIUM_001078,cust_id,CUST_PREMIUM_001078,CUST_PREMIUM_001078
rivera.rafael@harbor.example,email,rivera.rafael@harbor.example,CUST_PREMIUM_001078
+1 (312) 271-0763,phone,+1 (312) 271-0763,CUST_PREMIUM_001078
9097,card_last4,Card *9097,CUST_PREMIUM_001078
ck_9af0859887,cookie,ck_9af0859887,CUST_PREMIUM_001078
dev_557b561b94,device_id,dev_557b561b94,CUST_PREMIUM_001078
CUST_PREMIUM_001079,cust_id,CUST_PREMIUM_001079,CUST_PREMIUM_001079
adriankim@northstar.org,email,adriankim@northstar.org,CUST_PREMIUM_001079
+1 (650) 418-8682,phone,+1 (650) 418-8682,CUST_PREMIUM_001079
3085,card_last4,Card *3085,CUST_PREMIUM_001079
ck_9b30a6549f,cookie,ck_9b30a6549f,CUST_PREMIUM_001079
dev_f340cf7138,device_id,dev_f340cf7138,CUST_PREMIUM_001079
CUST_PREMIUM_001080,cust_id,CUST_PREMIUM_001080,CUST_PREMIUM_001080
jasminesterling@bluepeak.co,email,jasminesterling@bluepeak.co,CUST_PREMIUM_001080
+1 (310) 334-6601,phone,+1 (310) 334-6601,CUST_PREMIUM_001080
6943,card_last4,Card *6943,CUST_PREMIUM_001080
ck_bbc9e2c1d6,cookie,ck_bbc9e2c1d6,CUST_PREMIUM_001080
dev_250e8040e2,device_id,dev_250e8040e2,CUST_PREMIUM_001080
CUST_PREMIUM_001081,cust_id,CUST_PREMIUM_001081,CUST_PREMIUM_001081
ethan.kumar80@harbor.example,email,ethan.kumar80@harbor.example,CUST_PREMIUM_001081
+1 (310) 371-4520,phone,+1 (310) 371-4520,CUST_PREMIUM_001081
0512,card_last4,Card *0512,CUST_PREMIUM_001081
ck_d0e19eedb9,cookie,ck_d0e19eedb9,CUST_PREMIUM_001081
ck_8244a92c90,cookie,ck_8244a92c90,CUST_PREMIUM_001081
ck_92300b404c,cookie,ck_92300b404c,CUST_PREMIUM_001081
ck_2acc9bfa5e,cookie,ck_2acc9bfa5e,CUST_PREMIUM_001081
dev_999d3cc819,device_id,dev_999d3cc819,CUST_PREMIUM_001081
CUST_PREMIUM_001082,cust_id,CUST_PREMIUM_001082,CUST_PREMIUM_001082
ravimorris@orchardmail.com,email,ravimorris@orchardmail.com,CUST_PREMIUM_001082
+1 (650) 529-2439,phone,+1 (650) 529-2439,CUST_PREMIUM_001082
6767,card_last4,Card *6767,CUST_PREMIUM_001082
ck_b5baec9568,cookie,ck_b5baec9568,CUST_PREMIUM_001082
ck_6815621681,cookie,ck_6815621681,CUST_PREMIUM_001082
dev_c6d157f744,device_id,dev_c6d157f744,CUST_PREMIUM_001082
CUST_PREMIUM_001083,cust_id,CUST_PREMIUM_001083,CUST_PREMIUM_001083
l.brown@orchardmail.com,email,l.brown@orchardmail.com,CUST_PREMIUM_001083
+1 (646) 544-0358,phone,+1 (646) 544-0358,CUST_PREMIUM_001083
8464,card_last4,Card *8464,CUST_PREMIUM_001083
ck_402a9fffc6,cookie,ck_402a9fffc6,CUST_PREMIUM_001083
dev_6769ea261e,device_id,dev_6769ea261e,CUST_PREMIUM_001083
CUST_PREMIUM_001084,cust_id,CUST_PREMIUM_001084,CUST_PREMIUM_001084
roy.elena@summitmail.net,email,roy.elena@summitmail.net,CUST_PREMIUM_001084
+1 (646) 581-8277,phone,+1 (646) 581-8277,CUST_PREMIUM_001084
4873,card_last4,Card *4873,CUST_PREMIUM_001084
ck_116c4a58d7,cookie,ck_116c4a58d7,CUST_PREMIUM_001084
dev_4922c4f05c,device_id,dev_4922c4f05c,CUST_PREMIUM_001084
CUST_PREMIUM_001085,cust_id,CUST_PREMIUM_001085,CUST_PREMIUM_001085
grace.harris@capital-demo.org,email,grace.harris@capital-demo.org,CUST_PREMIUM_001085
+1 (202) 607-6196,phone,+1 (202) 607-6196,CUST_PREMIUM_001085
1245,card_last4,Card *1245,CUST_PREMIUM_001085
ck_291c69d986,cookie,ck_291c69d986,CUST_PREMIUM_001085
ck_d2c1f92a5c,cookie,ck_d2c1f92a5c,CUST_PREMIUM_001085
ck_38b1b1191d,cookie,ck_38b1b1191d,CUST_PREMIUM_001085
dev_26567c2aa4,device_id,dev_26567c2aa4,CUST_PREMIUM_001085
CUST_PREMIUM_001086,cust_id,CUST_PREMIUM_001086,CUST_PREMIUM_001086
reithompson@example.com,email,reithompson@example.com,CUST_PREMIUM_001086
+1 (214) 589-4115,phone,+1 (214) 589-4115,CUST_PREMIUM_001086
4617,card_last4,Card *4617,CUST_PREMIUM_001086
ck_fa6fc48a8d,cookie,ck_fa6fc48a8d,CUST_PREMIUM_001086
ck_e748c3ba26,cookie,ck_e748c3ba26,CUST_PREMIUM_001086
dev_a39ca406d9,device_id,dev_a39ca406d9,CUST_PREMIUM_001086
CUST_PREMIUM_001087,cust_id,CUST_PREMIUM_001087,CUST_PREMIUM_001087
sara.reed@vectorlabs.co,email,sara.reed@vectorlabs.co,CUST_PREMIUM_001087
+1 (212) 582-2034,phone,+1 (212) 582-2034,CUST_PREMIUM_001087
4132,card_last4,Card *4132,CUST_PREMIUM_001087
ck_b719c615a7,cookie,ck_b719c615a7,CUST_PREMIUM_001087
dev_5c8aa376e7,device_id,dev_5c8aa376e7,CUST_PREMIUM_001087
CUST_PREMIUM_001088,cust_id,CUST_PREMIUM_001088,CUST_PREMIUM_001088
lopez.dev@example.com,email,lopez.dev@example.com,CUST_PREMIUM_001088
+1 (212) 619-9953,phone,+1 (212) 619-9953,CUST_PREMIUM_001088
0146,card_last4,Card *0146,CUST_PREMIUM_001088
ck_2735846e7b,cookie,ck_2735846e7b,CUST_PREMIUM_001088
ck_f653167c86,cookie,ck_f653167c86,CUST_PREMIUM_001088
dev_3b7b586af3,device_id,dev_3b7b586af3,CUST_PREMIUM_001088
dev_00830508e0,device_id,dev_00830508e0,CUST_PREMIUM_001088
CUST_PREMIUM_001089,cust_id,CUST_PREMIUM_001089,CUST_PREMIUM_001089
moore.elias@example.com,email,moore.elias@example.com,CUST_PREMIUM_001089
+1 (617) 733-7872,phone,+1 (617) 733-7872,CUST_PREMIUM_001089
5961,card_last4,Card *5961,CUST_PREMIUM_001089
ck_f529bc0d2b,cookie,ck_f529bc0d2b,CUST_PREMIUM_001089
dev_afc087f9ca,device_id,dev_afc087f9ca,CUST_PREMIUM_001089
CUST_PREMIUM_001090,cust_id,CUST_PREMIUM_001090,CUST_PREMIUM_001090
rodriguez.amelia@orchardmail.com,email,rodriguez.amelia@orchardmail.com,CUST_PREMIUM_001090
+1 (310) 704-5791,phone,+1 (310) 704-5791,CUST_PREMIUM_001090
4082,card_last4,Card *4082,CUST_PREMIUM_001090
ck_ee5c05a2ce,cookie,ck_ee5c05a2ce,CUST_PREMIUM_001090
ck_0e6d9382bc,cookie,ck_0e6d9382bc,CUST_PREMIUM_001090
dev_5bea6ef1bf,device_id,dev_5bea6ef1bf,CUST_PREMIUM_001090
dev_8e5b9afce8,device_id,dev_8e5b9afce8,CUST_PREMIUM_001090
dev_shared_a09add667,device_id,dev_shared_a09add667,CUST_PREMIUM_001090
CUST_PREMIUM_001091,cust_id,CUST_PREMIUM_001091,CUST_PREMIUM_001091
andre.thomas90@vectorlabs.co,email,andre.thomas90@vectorlabs.co,CUST_PREMIUM_001091
+1 (202) 829-3710,phone,+1 (202) 829-3710,CUST_PREMIUM_001091
0940,card_last4,Card *0940,CUST_PREMIUM_001091
ck_b0bb9036c7,cookie,ck_b0bb9036c7,CUST_PREMIUM_001091
ck_75cb47c4bb,cookie,ck_75cb47c4bb,CUST_PREMIUM_001091
ck_ec983888dc,cookie,ck_ec983888dc,CUST_PREMIUM_001091
ck_4042af03ce,cookie,ck_4042af03ce,CUST_PREMIUM_001091
dev_bce8d9727a,device_id,dev_bce8d9727a,CUST_PREMIUM_001091
CUST_PREMIUM_001092,cust_id,CUST_PREMIUM_001092,CUST_PREMIUM_001092
meera.thompson91@orchardmail.com,email,meera.thompson91@orchardmail.com,CUST_PREMIUM_001092
+1 (415) 800-1629,phone,+1 (415) 800-1629,CUST_PREMIUM_001092
8720,card_last4,Card *8720,CUST_PREMIUM_001092
ck_ed9eadeedd,cookie,ck_ed9eadeedd,CUST_PREMIUM_001092
ck_8e2da42737,cookie,ck_8e2da42737,CUST_PREMIUM_001092
dev_157b4bf660,device_id,dev_157b4bf660,CUST_PREMIUM_001092
CUST_PREMIUM_001093,cust_id,CUST_PREMIUM_001093,CUST_PREMIUM_001093
theosmith@harbor.example,email,theosmith@harbor.example,CUST_PREMIUM_001093
+1 (469) 269-9548,phone,+1 (469) 269-9548,CUST_PREMIUM_001093
9900,card_last4,Card *9900,CUST_PREMIUM_001093
ck_466f7f58a2,cookie,ck_466f7f58a2,CUST_PREMIUM_001093
dev_77f8f77331,device_id,dev_77f8f77331,CUST_PREMIUM_001093
dev_3177093f89,device_id,dev_3177093f89,CUST_PREMIUM_001093
CUST_PREMIUM_001094,cust_id,CUST_PREMIUM_001094,CUST_PREMIUM_001094
c.young@bluepeak.co,email,c.young@bluepeak.co,CUST_PREMIUM_001094
+1 (202) 240-7467,phone,+1 (202) 240-7467,CUST_PREMIUM_001094
0124,card_last4,Card *0124,CUST_PREMIUM_001094
ck_c6ebecf970,cookie,ck_c6ebecf970,CUST_PREMIUM_001094
dev_e82d72c90c,device_id,dev_e82d72c90c,CUST_PREMIUM_001094
CUST_PREMIUM_001095,cust_id,CUST_PREMIUM_001095,CUST_PREMIUM_001095
isabellawhite@orchardmail.com,email,isabellawhite@orchardmail.com,CUST_PREMIUM_001095
+1 (617) 255-5386,phone,+1 (617) 255-5386,CUST_PREMIUM_001095
2349,card_last4,Card *2349,CUST_PREMIUM_001095
ck_ebdb2ff887,cookie,ck_ebdb2ff887,CUST_PREMIUM_001095
dev_a21e3be1ee,device_id,dev_a21e3be1ee,CUST_PREMIUM_001095
CUST_PREMIUM_001096,cust_id,CUST_PREMIUM_001096,CUST_PREMIUM_001096
a.garcia@summitmail.net,email,a.garcia@summitmail.net,CUST_PREMIUM_001096
+1 (310) 226-3305,phone,+1 (310) 226-3305,CUST_PREMIUM_001096
2505,card_last4,Card *2505,CUST_PREMIUM_001096
ck_a1f078dfa6,cookie,ck_a1f078dfa6,CUST_PREMIUM_001096
ck_fe68ded200,cookie,ck_fe68ded200,CUST_PREMIUM_001096
dev_3190b94f95,device_id,dev_3190b94f95,CUST_PREMIUM_001096
CUST_PREMIUM_001097,cust_id,CUST_PREMIUM_001097,CUST_PREMIUM_001097
aishachen@example.com,email,aishachen@example.com,CUST_PREMIUM_001097
+1 (416) 373-1224,phone,+1 (416) 373-1224,CUST_PREMIUM_001097
5522,card_last4,Card *5522,CUST_PREMIUM_001097
ck_c335387e32,cookie,ck_c335387e32,CUST_PREMIUM_001097
ck_7824b49b9f,cookie,ck_7824b49b9f,CUST_PREMIUM_001097
dev_6bc8a33108,device_id,dev_6bc8a33108,CUST_PREMIUM_001097
dev_shared_34335eed8,device_id,dev_shared_34335eed8,CUST_PREMIUM_001097
CUST_PREMIUM_001098,cust_id,CUST_PREMIUM_001098,CUST_PREMIUM_001098
priyabrown@harbor.example,email,priyabrown@harbor.example,CUST_PREMIUM_001098
+1 (212) 289-9143,phone,+1 (212) 289-9143,CUST_PREMIUM_001098
0904,card_last4,Card *0904,CUST_PREMIUM_001098
ck_032740dc4f,cookie,ck_032740dc4f,CUST_PREMIUM_001098
dev_7b51908d14,device_id,dev_7b51908d14,CUST_PREMIUM_001098
CUST_PREMIUM_001099,cust_id,CUST_PREMIUM_001099,CUST_PREMIUM_001099
charlotte.sterling@harbor.example,email,charlotte.sterling@harbor.example,CUST_PREMIUM_001099
+1 (310) 337-7062,phone,+1 (310) 337-7062,CUST_PREMIUM_001099
7237,card_last4,Card *7237,CUST_PREMIUM_001099
ck_5c79ee7873,cookie,ck_5c79ee7873,CUST_PREMIUM_001099
ck_d5bc32ee2f,cookie,ck_d5bc32ee2f,CUST_PREMIUM_001099
ck_b414222c41,cookie,ck_b414222c41,CUST_PREMIUM_001099
dev_8e1b916972,device_id,dev_8e1b916972,CUST_PREMIUM_001099
dev_d8069d34c3,device_id,dev_d8069d34c3,CUST_PREMIUM_001099
CUST_PREMIUM_001100,cust_id,CUST_PREMIUM_001100,CUST_PREMIUM_001100
hannah.wright@atlasmail.net,email,hannah.wright@atlasmail.net,CUST_PREMIUM_001100
+1 (310) 374-4981,phone,+1 (310) 374-4981,CUST_PREMIUM_001100
1079,card_last4,Card *1079,CUST_PREMIUM_001100
ck_64c51ab571,cookie,ck_64c51ab571,CUST_PREMIUM_001100
ck_85d39c1baf,cookie,ck_85d39c1baf,CUST_PREMIUM_001100
ck_3b468785e1,cookie,ck_3b468785e1,CUST_PREMIUM_001100
