source,target,rel_type,type,owner_cust_id
CUST_PREMIUM_001043,+1 (202) 453-3598,PRIMARY_PHONE,phone,CUST_PREMIUM_001043
CUST_PREMIUM_001043,6895,ISSUED_CARD,card_last4,CUST_PREMIUM_001043
omarlopez@capital-demo.org,ck_6c2768fa36,SESSION_COOKIE,cookie,CUST_PREMIUM_001043
omarlopez@capital-demo.org,dev_93481e629e,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001043
CUST_PREMIUM_001044,h.robinson@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001044
CUST_PREMIUM_001044,+1 (312) 413-1517,PRIMARY_PHONE,phone,CUST_PREMIUM_001044
CUST_PREMIUM_001044,4581,ISSUED_CARD,card_last4,CUST_PREMIUM_001044
h.robinson@example.com,ck_452162c95a,SESSION_COOKIE,cookie,CUST_PREMIUM_001044
h.robinson@example.com,dev_10457b0110,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001044
CUST_PREMIUM_001045,baker.chloe@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001045
CUST_PREMIUM_001045,+1 (617) 505-9436,PRIMARY_PHONE,phone,CUST_PREMIUM_001045
CUST_PREMIUM_001045,9955,ISSUED_CARD,card_last4,CUST_PREMIUM_001045
baker.chloe@example.com,ck_446defdb20,SESSION_COOKIE,cookie,CUST_PREMIUM_001045
baker.chloe@example.com,ck_fdfa08f3ae,SESSION_COOKIE,cookie,CUST_PREMIUM_001045
baker.chloe@example.com,dev_04da70dcf3,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001045
baker.chloe@example.com,dev_be0acb2a12,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001045
baker.chloe@example.com,dev_239a5c9600,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001045
CUST_PREMIUM_001046,grace.rodriguez@bluepeak.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001046
CUST_PREMIUM_001046,+1 (617) 542-7355,PRIMARY_PHONE,phone,CUST_PREMIUM_001046
CUST_PREMIUM_001046,4737,ISSUED_CARD,card_last4,CUST_PREMIUM_001046
grace.rodriguez@bluepeak.co,ck_75703e1a18,SESSION_COOKIE,cookie,CUST_PREMIUM_001046
grace.rodriguez@bluepeak.co,ck_96524fecaf,SESSION_COOKIE,cookie,CUST_PREMIUM_001046
grace.rodriguez@bluepeak.co,dev_58e4798b9b,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001046
CUST_PREMIUM_001047,norarobinson@northstar.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001047
CUST_PREMIUM_001047,+1 (469) 667-5274,PRIMARY_PHONE,phone,CUST_PREMIUM_001047
CUST_PREMIUM_001047,6701,ISSUED_CARD,card_last4,CUST_PREMIUM_001047
norarobinson@northstar.org,ck_e2dc59bfc2,SESSION_COOKIE,cookie,CUST_PREMIUM_001047
norarobinson@northstar.org,dev_08e243ad2c,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001047
CUST_PREMIUM_001048,isla.jones47@summitmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001048
CUST_PREMIUM_001048,+1 (206) 605-3193,PRIMARY_PHONE,phone,CUST_PREMIUM_001048
CUST_PREMIUM_001048,3911,ISSUED_CARD,card_last4,CUST_PREMIUM_001048
isla.jones47@summitmail.net,ck_579cb7ea78,SESSION_COOKIE,cookie,CUST_PREMIUM_001048
isla.jones47@summitmail.net,dev_5f1e2f7217,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001048
CUST_PREMIUM_001049,rafael.wilson48@atlasmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001049
CUST_PREMIUM_001049,+1 (212) 576-1112,PRIMARY_PHONE,phone,CUST_PREMIUM_001049
CUST_PREMIUM_001049,7572,ISSUED_CARD,card_last4,CUST_PREMIUM_001049
rafael.wilson48@atlasmail.net,ck_fc42e0040f,SESSION_COOKIE,cookie,CUST_PREMIUM_001049
rafael.wilson48@atlasmail.net,dev_97d9792b01,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001049
CUST_PREMIUM_001050,fatimadiaz@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001050
CUST_PREMIUM_001050,+1 (617) 690-9031,PRIMARY_PHONE,phone,CUST_PREMIUM_001050
CUST_PREMIUM_001050,2780,ISSUED_CARD,card_last4,CUST_PREMIUM_001050
fatimadiaz@example.com,ck_57018ff3d0,SESSION_COOKIE,cookie,CUST_PREMIUM_001050
fatimadiaz@example.com,ck_537579249b,SESSION_COOKIE,cookie,CUST_PREMIUM_001050
fatimadiaz@example.com,dev_cf56ebe91e,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001050
fatimadiaz@example.com,dev_shared_fa527b5e0,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001050
CUST_PREMIUM_001051,a.wilson@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001051
CUST_PREMIUM_001051,+1 (305) 705-6950,PRIMARY_PHONE,phone,CUST_PREMIUM_001051
CUST_PREMIUM_001051,0627,ISSUED_CARD,card_last4,CUST_PREMIUM_001051
a.wilson@example.com,ck_e937eca893,SESSION_COOKIE,cookie,CUST_PREMIUM_001051
a.wilson@example.com,ck_05f1f5a0f4,SESSION_COOKIE,cookie,CUST_PREMIUM_001051
a.wilson@example.com,ck_0739e52f96,SESSION_COOKIE,cookie,CUST_PREMIUM_001051
a.wilson@example.com,ck_a44ee95b8a,SESSION_COOKIE,cookie,CUST_PREMIUM_001051
a.wilson@example.com,dev_7e67825b4a,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001051
a.wilson@example.com,dev_7112dc3256,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001051
CUST_PREMIUM_001052,sara.campbell51@orchardmail.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001052
CUST_PREMIUM_001052,+1 (214) 731-4869,PRIMARY_PHONE,phone,CUST_PREMIUM_001052
CUST_PREMIUM_001052,7266,ISSUED_CARD,card_last4,CUST_PREMIUM_001052
sara.campbell51@orchardmail.com,ck_2894973a2d,SESSION_COOKIE,cookie,CUST_PREMIUM_001052
sara.campbell51@orchardmail.com,dev_6bb68a2707,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001052
CUST_PREMIUM_001053,priyavance@harbor.example,PRIMARY_EMAIL,email,CUST_PREMIUM_001053
CUST_PREMIUM_001053,+1 (718) 878-2788,PRIMARY_PHONE,phone,CUST_PREMIUM_001053
CUST_PREMIUM_001053,0817,ISSUED_CARD,card_last4,CUST_PREMIUM_001053
priyavance@harbor.example,ck_6d2adfc871,SESSION_COOKIE,cookie,CUST_PREMIUM_001053
priyavance@harbor.example,dev_de7d9b2b86,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001053
CUST_PREMIUM_001054,carter.alejandro@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001054
CUST_PREMIUM_001054,+1 (206) 827-0707,PRIMARY_PHONE,phone,CUST_PREMIUM_001054
CUST_PREMIUM_001054,1724,ISSUED_CARD,card_last4,CUST_PREMIUM_001054
carter.alejandro@vectorlabs.co,ck_3cc03c1bd8,SESSION_COOKIE,cookie,CUST_PREMIUM_001054
carter.alejandro@vectorlabs.co,ck_73ba6cea31,SESSION_COOKIE,cookie,CUST_PREMIUM_001054
carter.alejandro@vectorlabs.co,ck_3d53dd8f6c,SESSION_COOKIE,cookie,CUST_PREMIUM_001054
carter.alejandro@vectorlabs.co,dev_64278b3ecc,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001054
carter.alejandro@vectorlabs.co,dev_427bde635d,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001054
CUST_PREMIUM_001055,miguelshah@capital-demo.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001055
CUST_PREMIUM_001055,+1 (310) 809-8626,PRIMARY_PHONE,phone,CUST_PREMIUM_001055
CUST_PREMIUM_001055,5874,ISSUED_CARD,card_last4,CUST_PREMIUM_001055
miguelshah@capital-demo.org,ck_6ac43e0670,SESSION_COOKIE,cookie,CUST_PREMIUM_001055
miguelshah@capital-demo.org,ck_9bb37908c6,SESSION_COOKIE,cookie,CUST_PREMIUM_001055
miguelshah@capital-demo.org,ck_f580c3db6b,SESSION_COOKIE,cookie,CUST_PREMIUM_001055
miguelshah@capital-demo.org,dev_327a1f736b,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001055
CUST_PREMIUM_001056,sara.sato@summitmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001056
CUST_PREMIUM_001056,+1 (404) 223-6545,PRIMARY_PHONE,phone,CUST_PREMIUM_001056
CUST_PREMIUM_001056,4977,ISSUED_CARD,card_last4,CUST_PREMIUM_001056
sara.sato@summitmail.net,ck_ed52d31e2e,SESSION_COOKIE,cookie,CUST_PREMIUM_001056
sara.sato@summitmail.net,dev_d9a1970ce1,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001056
CUST_PREMIUM_001057,leogupta@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001057
CUST_PREMIUM_001057,+1 (650) 304-4464,PRIMARY_PHONE,phone,CUST_PREMIUM_001057
CUST_PREMIUM_001057,0003,ISSUED_CARD,card_last4,CUST_PREMIUM_001057
leogupta@example.com,ck_f39c785402,SESSION_COOKIE,cookie,CUST_PREMIUM_001057
leogupta@example.com,ck_c1b00f6cb2,SESSION_COOKIE,cookie,CUST_PREMIUM_001057
leogupta@example.com,ck_715a8c15dc,SESSION_COOKIE,cookie,CUST_PREMIUM_001057
leogupta@example.com,dev_99174e72e5,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001057
CUST_PREMIUM_001058,aditi.evans@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001058
CUST_PREMIUM_001058,+1 (310) 220-2383,PRIMARY_PHONE,phone,CUST_PREMIUM_001058
CUST_PREMIUM_001058,5022,ISSUED_CARD,card_last4,CUST_PREMIUM_001058
aditi.evans@example.com,ck_7b983e2ff0,SESSION_COOKIE,cookie,CUST_PREMIUM_001058
aditi.evans@example.com,dev_1f01755886,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001058
aditi.evans@example.com,dev_8c7893906e,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001058
CUST_PREMIUM_001059,g.rodriguez@atlasmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001059
CUST_PREMIUM_001059,+1 (650) 378-0302,PRIMARY_PHONE,phone,CUST_PREMIUM_001059
CUST_PREMIUM_001059,4992,ISSUED_CARD,card_last4,CUST_PREMIUM_001059
g.rodriguez@atlasmail.net,ck_7ffb3f6ca7,SESSION_COOKIE,cookie,CUST_PREMIUM_001059
g.rodriguez@atlasmail.net,dev_490c9c7b49,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001059
CUST_PREMIUM_001060,chloe.roy@capital-demo.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001060
CUST_PREMIUM_001060,+1 (646) 393-8221,PRIMARY_PHONE,phone,CUST_PREMIUM_001060
CUST_PREMIUM_001060,0461,ISSUED_CARD,card_last4,CUST_PREMIUM_001060
chloe.roy@capital-demo.org,ck_ce0b53aa35,SESSION_COOKIE,cookie,CUST_PREMIUM_001060
chloe.roy@capital-demo.org,dev_f776fdd6c5,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001060
CUST_PREMIUM_001061,amara.wilson60@northstar.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001061
CUST_PREMIUM_001061,+1 (206) 386-6140,PRIMARY_PHONE,phone,CUST_PREMIUM_001061
CUST_PREMIUM_001061,1649,ISSUED_CARD,card_last4,CUST_PREMIUM_001061
amara.wilson60@northstar.org,ck_3f3ca74eef,SESSION_COOKIE,cookie,CUST_PREMIUM_001061
amara.wilson60@northstar.org,ck_debeb430bb,SESSION_COOKIE,cookie,CUST_PREMIUM_001061
amara.wilson60@northstar.org,dev_c18f97297a,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001061
CUST_PREMIUM_001062,amara.robinson61@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001062
CUST_PREMIUM_001062,+1 (312) 379-4059,PRIMARY_PHONE,phone,CUST_PREMIUM_001062
CUST_PREMIUM_001062,2290,ISSUED_CARD,card_last4,CUST_PREMIUM_001062
amara.robinson61@vectorlabs.co,ck_27cde89bd6,SESSION_COOKIE,cookie,CUST_PREMIUM_001062
amara.robinson61@vectorlabs.co,dev_c18e6eea2f,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001062
amara.robinson61@vectorlabs.co,dev_62e3eb4233,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001062
CUST_PREMIUM_001063,ibrahim.nguyen@summitmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001063
CUST_PREMIUM_001063,+1 (212) 394-1978,PRIMARY_PHONE,phone,CUST_PREMIUM_001063
CUST_PREMIUM_001063,2097,ISSUED_CARD,card_last4,CUST_PREMIUM_001063
ibrahim.nguyen@summitmail.net,ck_e684fcad08,SESSION_COOKIE,cookie,CUST_PREMIUM_001063
ibrahim.nguyen@summitmail.net,ck_51bae5d14a,SESSION_COOKIE,cookie,CUST_PREMIUM_001063
ibrahim.nguyen@summitmail.net,dev_bd2cd8fb8a,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001063
CUST_PREMIUM_001064,ito.nora@northstar.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001064
CUST_PREMIUM_001064,+1 (646) 541-9897,PRIMARY_PHONE,phone,CUST_PREMIUM_001064
CUST_PREMIUM_001064,2788,ISSUED_CARD,card_last4,CUST_PREMIUM_001064
ito.nora@northstar.org,ck_c2257e8d45,SESSION_COOKIE,cookie,CUST_PREMIUM_001064
ito.nora@northstar.org,dev_3593b42c5c,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001064
ito.nora@northstar.org,dev_shared_29456b365,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001064
CUST_PREMIUM_001065,elias.miller@orchardmail.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001065
CUST_PREMIUM_001065,+1 (415) 501-7816,PRIMARY_PHONE,phone,CUST_PREMIUM_001065
CUST_PREMIUM_001065,5665,ISSUED_CARD,card_last4,CUST_PREMIUM_001065
elias.miller@orchardmail.com,ck_7c8f3a870a,SESSION_COOKIE,cookie,CUST_PREMIUM_001065
elias.miller@orchardmail.com,dev_dd241fbdb2,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001065
CUST_PREMIUM_001066,samuel.kumar65@orchardmail.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001066
CUST_PREMIUM_001066,+1 (310) 516-5735,PRIMARY_PHONE,phone,CUST_PREMIUM_001066
CUST_PREMIUM_001066,7385,ISSUED_CARD,card_last4,CUST_PREMIUM_001066
samuel.kumar65@orchardmail.com,ck_8d2028afff,SESSION_COOKIE,cookie,CUST_PREMIUM_001066
samuel.kumar65@orchardmail.com,ck_567d793fc3,SESSION_COOKIE,cookie,CUST_PREMIUM_001066
samuel.kumar65@orchardmail.com,dev_275f5633eb,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001066
CUST_PREMIUM_001067,rei.baker@bluepeak.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001067
CUST_PREMIUM_001067,+1 (617) 619-3654,PRIMARY_PHONE,phone,CUST_PREMIUM_001067
CUST_PREMIUM_001067,3990,ISSUED_CARD,card_last4,CUST_PREMIUM_001067
rei.baker@bluepeak.co,ck_884a0c1f01,SESSION_COOKIE,cookie,CUST_PREMIUM_001067
rei.baker@bluepeak.co,ck_ea66d50754,SESSION_COOKIE,cookie,CUST_PREMIUM_001067
rei.baker@bluepeak.co,dev_a4589612dc,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001067
CUST_PREMIUM_001068,mia.reed@harbor.example,PRIMARY_EMAIL,email,CUST_PREMIUM_001068
CUST_PREMIUM_001068,+1 (312) 601-1573,PRIMARY_PHONE,phone,CUST_PREMIUM_001068
CUST_PREMIUM_001068,9440,ISSUED_CARD,card_last4,CUST_PREMIUM_001068
mia.reed@harbor.example,ck_30ae162527,SESSION_COOKIE,cookie,CUST_PREMIUM_001068
mia.reed@harbor.example,dev_71d44d5db8,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001068
CUST_PREMIUM_001069,sarashah@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001069
CUST_PREMIUM_001069,+1 (650) 748-9492,PRIMARY_PHONE,phone,CUST_PREMIUM_001069
CUST_PREMIUM_001069,1641,ISSUED_CARD,card_last4,CUST_PREMIUM_001069
sarashah@vectorlabs.co,ck_5a46ea43e1,SESSION_COOKIE,cookie,CUST_PREMIUM_001069
sarashah@vectorlabs.co,dev_fb1c928eac,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001069
sarashah@vectorlabs.co,dev_shared_6a7b1d417,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001069
CUST_PREMIUM_001070,s.sato@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001070
CUST_PREMIUM_001070,+1 (404) 741-7411,PRIMARY_PHONE,phone,CUST_PREMIUM_001070
CUST_PREMIUM_001070,5144,ISSUED_CARD,card_last4,CUST_PREMIUM_001070
s.sato@vectorlabs.co,ck_3c80130db8,SESSION_COOKIE,cookie,CUST_PREMIUM_001070
s.sato@vectorlabs.co,ck_f14bc7ac1f,SESSION_COOKIE,cookie,CUST_PREMIUM_001070
s.sato@vectorlabs.co,dev_510baf2b95,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001070
CUST_PREMIUM_001071,i.adams@atlasmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001071
CUST_PREMIUM_001071,+1 (416) 811-5330,PRIMARY_PHONE,phone,CUST_PREMIUM_001071
CUST_PREMIUM_001071,2275,ISSUED_CARD,card_last4,CUST_PREMIUM_001071
i.adams@atlasmail.net,ck_a6beed4f35,SESSION_COOKIE,cookie,CUST_PREMIUM_001071
i.adams@atlasmail.net,ck_eda4f19d97,SESSION_COOKIE,cookie,CUST_PREMIUM_001071
i.adams@atlasmail.net,dev_dbd4fa0610,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001071
CUST_PREMIUM_001072,elenakapoor@atlasmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001072
CUST_PREMIUM_001072,+1 (469) 892-3249,PRIMARY_PHONE,phone,CUST_PREMIUM_001072
CUST_PREMIUM_001072,5569,ISSUED_CARD,card_last4,CUST_PREMIUM_001072
elenakapoor@atlasmail.net,ck_0d6884da3a,SESSION_COOKIE,cookie,CUST_PREMIUM_001072
elenakapoor@atlasmail.net,ck_1f1905539b,SESSION_COOKIE,cookie,CUST_PREMIUM_001072
elenakapoor@atlasmail.net,dev_bd862d118a,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001072
CUST_PREMIUM_001073,avery.williams@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001073
CUST_PREMIUM_001073,+1 (214) 808-1168,PRIMARY_PHONE,phone,CUST_PREMIUM_001073
CUST_PREMIUM_001073,6150,ISSUED_CARD,card_last4,CUST_PREMIUM_001073
avery.williams@vectorlabs.co,ck_bcbbebbea2,SESSION_COOKIE,cookie,CUST_PREMIUM_001073
avery.williams@vectorlabs.co,dev_20c6f88a60,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001073
avery.williams@vectorlabs.co,dev_shared_f65ee373f,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001073
avery.williams@vectorlabs.co,dev_shared_21133448e,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001073
CUST_PREMIUM_001074,hazel.murphy@capital-demo.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001074
CUST_PREMIUM_001074,+1 (206) 867-9087,PRIMARY_PHONE,phone,CUST_PREMIUM_001074
CUST_PREMIUM_001074,5315,ISSUED_CARD,card_last4,CUST_PREMIUM_001074
hazel.murphy@capital-demo.org,ck_89b75f8d97,SESSION_COOKIE,cookie,CUST_PREMIUM_001074
hazel.murphy@capital-demo.org,dev_cbc4a48704,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001074
CUST_PREMIUM_001075,zara.ahmed@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001075
CUST_PREMIUM_001075,+1 (917) 281-7006,PRIMARY_PHONE,phone,CUST_PREMIUM_001075
CUST_PREMIUM_001075,9107,ISSUED_CARD,card_last4,CUST_PREMIUM_001075
zara.ahmed@vectorlabs.co,ck_2c106595d3,SESSION_COOKIE,cookie,CUST_PREMIUM_001075
zara.ahmed@vectorlabs.co,ck_258c70628c,SESSION_COOKIE,cookie,CUST_PREMIUM_001075
zara.ahmed@vectorlabs.co,dev_139d9db29a,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001075
zara.ahmed@vectorlabs.co,dev_shared_2c36261da,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001075
CUST_PREMIUM_001076,baker.zoe@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001076
CUST_PREMIUM_001076,+1 (404) 263-4925,PRIMARY_PHONE,phone,CUST_PREMIUM_001076
CUST_PREMIUM_001076,1237,ISSUED_CARD,card_last4,CUST_PREMIUM_001076
baker.zoe@example.com,ck_c857a93931,SESSION_COOKIE,cookie,CUST_PREMIUM_001076
baker.zoe@example.com,dev_7acfbeebf2,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001076
CUST_PREMIUM_001077,miguel.robinson@harbor.example,PRIMARY_EMAIL,email,CUST_PREMIUM_001077
CUST_PREMIUM_001077,+1 (312) 234-2844,PRIMARY_PHONE,phone,CUST_PREMIUM_001077
CUST_PREMIUM_001077,6299,ISSUED_CARD,card_last4,CUST_PREMIUM_001077
miguel.robinson@harbor.example,ck_b10630ce1d,SESSION_COOKIE,cookie,CUST_PREMIUM_001077
miguel.robinson@harbor.example,dev_e49be11b7a,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001077
CUST_PREMIUM_001078,rivera.rafael@harbor.example,PRIMARY_EMAIL,email,CUST_PREMIUM_001078
CUST_PREMIUM_001078,+1 (312) 271-0763,PRIMARY_PHONE,phone,CUST_PREMIUM_001078
CUST_PREMIUM_001078,9097,ISSUED_CARD,card_last4,CUST_PREMIUM_001078
rivera.rafael@harbor.example,ck_9af0859887,SESSION_COOKIE,cookie,CUST_PREMIUM_001078
rivera.rafael@harbor.example,dev_557b561b94,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001078
CUST_PREMIUM_001079,adriankim@northstar.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001079
CUST_PREMIUM_001079,+1 (650) 418-8682,PRIMARY_PHONE,phone,CUST_PREMIUM_001079
CUST_PREMIUM_001079,3085,ISSUED_CARD,card_last4,CUST_PREMIUM_001079
adriankim@northstar.org,ck_9b30a6549f,SESSION_COOKIE,cookie,CUST_PREMIUM_001079
adriankim@northstar.org,dev_f340cf7138,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001079
CUST_PREMIUM_001080,jasminesterling@bluepeak.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001080
CUST_PREMIUM_001080,+1 (310) 334-6601,PRIMARY_PHONE,phone,CUST_PREMIUM_001080
CUST_PREMIUM_001080,6943,ISSUED_CARD,card_last4,CUST_PREMIUM_001080
jasminesterling@bluepeak.co,ck_bbc9e2c1d6,SESSION_COOKIE,cookie,CUST_PREMIUM_001080
jasminesterling@bluepeak.co,dev_250e8040e2,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001080
CUST_PREMIUM_001081,ethan.kumar80@harbor.example,PRIMARY_EMAIL,email,CUST_PREMIUM_001081
CUST_PREMIUM_001081,+1 (310) 371-4520,PRIMARY_PHONE,phone,CUST_PREMIUM_001081
CUST_PREMIUM_001081,0512,ISSUED_CARD,card_last4,CUST_PREMIUM_001081
ethan.kumar80@harbor.example,ck_d0e19eedb9,SESSION_COOKIE,cookie,CUST_PREMIUM_001081
ethan.kumar80@harbor.example,ck_8244a92c90,SESSION_COOKIE,cookie,CUST_PREMIUM_001081
ethan.kumar80@harbor.example,ck_92300b404c,SESSION_COOKIE,cookie,CUST_PREMIUM_001081
ethan.kumar80@harbor.example,ck_2acc9bfa5e,SESSION_COOKIE,cookie,CUST_PREMIUM_001081
ethan.kumar80@harbor.example,dev_999d3cc819,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001081
CUST_PREMIUM_001082,ravimorris@orchardmail.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001082
CUST_PREMIUM_001082,+1 (650) 529-2439,PRIMARY_PHONE,phone,CUST_PREMIUM_001082
CUST_PREMIUM_001082,6767,ISSUED_CARD,card_last4,CUST_PREMIUM_001082
ravimorris@orchardmail.com,ck_b5baec9568,SESSION_COOKIE,cookie,CUST_PREMIUM_001082
ravimorris@orchardmail.com,ck_6815621681,SESSION_COOKIE,cookie,CUST_PREMIUM_001082
ravimorris@orchardmail.com,dev_c6d157f744,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001082
CUST_PREMIUM_001083,l.brown@orchardmail.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001083
CUST_PREMIUM_001083,+1 (646) 544-0358,PRIMARY_PHONE,phone,CUST_PREMIUM_001083
CUST_PREMIUM_001083,8464,ISSUED_CARD,card_last4,CUST_PREMIUM_001083
l.brown@orchardmail.com,ck_402a9fffc6,SESSION_COOKIE,cookie,CUST_PREMIUM_001083
l.brown@orchardmail.com,dev_6769ea261e,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001083
CUST_PREMIUM_001084,roy.elena@summitmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001084
CUST_PREMIUM_001084,+1 (646) 581-8277,PRIMARY_PHONE,phone,CUST_PREMIUM_001084
CUST_PREMIUM_001084,4873,ISSUED_CARD,card_last4,CUST_PREMIUM_001084
roy.elena@summitmail.net,ck_116c4a58d7,SESSION_COOKIE,cookie,CUST_PREMIUM_001084
roy.elena@summitmail.net,dev_4922c4f05c,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001084
CUST_PREMIUM_001085,grace.harris@capital-demo.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001085
CUST_PREMIUM_001085,+1 (202) 607-6196,PRIMARY_PHONE,phone,CUST_PREMIUM_001085
CUST_PREMIUM_001085,1245,ISSUED_CARD,card_last4,CUST_PREMIUM_001085
grace.harris@capital-demo.org,ck_291c69d986,SESSION_COOKIE,cookie,CUST_PREMIUM_001085
grace.harris@capital-demo.org,ck_d2c1f92a5c,SESSION_COOKIE,cookie,CUST_PREMIUM_001085
grace.harris@capital-demo.org,ck_38b1b1191d,SESSION_COOKIE,cookie,CUST_PREMIUM_001085
grace.harris@capital-demo.org,dev_26567c2aa4,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001085
CUST_PREMIUM_001086,reithompson@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001086
CUST_PREMIUM_001086,+1 (214) 589-4115,PRIMARY_PHONE,phone,CUST_PREMIUM_001086
CUST_PREMIUM_001086,4617,ISSUED_CARD,card_last4,CUST_PREMIUM_001086
reithompson@example.com,ck_fa6fc48a8d,SESSION_COOKIE,cookie,CUST_PREMIUM_001086
reithompson@example.com,ck_e748c3ba26,SESSION_COOKIE,cookie,CUST_PREMIUM_001086
reithompson@example.com,dev_a39ca406d9,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001086
